Timestamp,Class,Confidence Score,FPS,Error,Delta Error
04,track,"tensor([0.8377], device='cuda:0')",3.88,56.63,-5.73
05,track,"tensor([0.7224], device='cuda:0')",3.34,58.04,1.41
05,track,"tensor([0.8919], device='cuda:0')",2.87,54.13,-3.91
05,track,"tensor([0.6445], device='cuda:0')",3.21,50.45,-3.68
06,track,"tensor([0.7980], device='cuda:0')",3.51,48.66,-1.79
06,track,"tensor([0.9082], device='cuda:0')",3.77,46.33,-2.33
06,track,"tensor([0.8986], device='cuda:0')",3.57,44.96,-1.37
06,track,"tensor([0.9486], device='cuda:0')",3.63,40.22,-4.74
07,track,"tensor([0.9470], device='cuda:0')",3.53,36.34,-3.88
07,track,"tensor([0.9496], device='cuda:0')",3.36,34.11,-2.23
07,track,"tensor([0.9399], device='cuda:0')",3.23,31.03,-3.08
08,track,"tensor([0.9410], device='cuda:0')",2.79,28.48,-2.55
08,track,"tensor([0.9366], device='cuda:0')",3.46,25.36,-3.12
08,track,"tensor([0.9287], device='cuda:0')",2.95,20.94,-4.42
09,track,"tensor([0.9243], device='cuda:0')",3.65,17.66,-3.28
09,track,"tensor([0.9337], device='cuda:0')",4.81,11.82,-5.84
09,track,"tensor([0.9467], device='cuda:0')",2.51,4.56,-7.26
09,track,"tensor([0.9459], device='cuda:0')",4.47,-1.74,-6.3
10,track,"tensor([0.9269], device='cuda:0')",4.44,-5.65,-3.91
10,track,"tensor([0.8973], device='cuda:0')",4.45,-10.55,-4.9
10,track,"tensor([0.9336], device='cuda:0')",3.22,-14.95,-4.4
10,track,"tensor([0.9165], device='cuda:0')",4.16,-14.63,0.32
11,track,"tensor([0.9338], device='cuda:0')",3.13,-14.81,-0.18
11,track,"tensor([0.9215], device='cuda:0')",3.29,-16.59,-1.78
11,track,"tensor([0.9092], device='cuda:0')",2.75,-18.29,-1.7
12,track,"tensor([0.8864], device='cuda:0')",3.11,-19.23,-0.94
12,track,"tensor([0.9106], device='cuda:0')",3.26,-20.3,-1.07
12,track,"tensor([0.9097], device='cuda:0')",2.64,-17.77,2.53
13,track,"tensor([0.9116], device='cuda:0')",3.49,-17.04,0.73
13,track,"tensor([0.9253], device='cuda:0')",3.44,-15.72,1.32
13,track,"tensor([0.9253], device='cuda:0')",2.86,-16.23,-0.51
14,track,"tensor([0.9284], device='cuda:0')",3.87,-15.01,1.22
14,track,"tensor([0.9206], device='cuda:0')",3.59,-14.47,0.54
14,track,"tensor([0.9022], device='cuda:0')",3.32,-12.38,2.09
15,track,"tensor([0.9489], device='cuda:0')",3.49,-11.32,1.06
15,track,"tensor([0.9555], device='cuda:0')",3.08,-10.4,0.92
15,track,"tensor([0.9469], device='cuda:0')",3.83,-8.18,2.22
15,track,"tensor([0.9501], device='cuda:0')",4.86,-4.71,3.47
16,track,"tensor([0.9489], device='cuda:0')",2.97,-2.77,1.94
16,track,"tensor([0.9393], device='cuda:0')",3.75,-0.72,2.05
16,track,"tensor([0.9446], device='cuda:0')",3.69,1.17,1.89
16,track,"tensor([0.9312], device='cuda:0')",3.48,-0.86,-2.03
17,track,"tensor([0.9408], device='cuda:0')",3.01,-1.52,-0.66
17,track,"tensor([0.9493], device='cuda:0')",3.76,-0.94,0.58
17,track,"tensor([0.9476], device='cuda:0')",3.34,-0.31,0.63
18,track,"tensor([0.9497], device='cuda:0')",3.11,-0.93,-0.62
18,track,"tensor([0.9507], device='cuda:0')",3.36,-1.53,-0.6
18,track,"tensor([0.9502], device='cuda:0')",3.56,-2.46,-0.93
19,track,"tensor([0.9484], device='cuda:0')",3.36,-2.19,0.27
19,track,"tensor([0.9456], device='cuda:0')",3.79,-1.33,0.86
19,track,"tensor([0.9491], device='cuda:0')",5.38,-0.86,0.47
19,track,"tensor([0.9464], device='cuda:0')",3.52,-0.04,0.82
20,track,"tensor([0.9492], device='cuda:0')",3.37,1.7,1.74
20,track,"tensor([0.9513], device='cuda:0')",3.37,2.22,0.52
20,track,"tensor([0.9537], device='cuda:0')",3.03,2.19,-0.03
21,track,"tensor([0.9492], device='cuda:0')",3.21,2.71,0.52
21,track,"tensor([0.9506], device='cuda:0')",3.94,3.05,0.34
21,track,"tensor([0.9493], device='cuda:0')",3.61,2.26,-0.79
21,track,"tensor([0.9510], device='cuda:0')",3.61,1.84,-0.42
22,track,"tensor([0.9547], device='cuda:0')",3.79,0.55,-1.29
22,track,"tensor([0.9521], device='cuda:0')",3.36,0.84,0.29
22,track,"tensor([0.9441], device='cuda:0')",3.30,1.03,0.19
23,track,"tensor([0.9435], device='cuda:0')",3.30,1.03,0.0
23,track,"tensor([0.9496], device='cuda:0')",3.38,1.55,0.52
23,track,"tensor([0.9488], device='cuda:0')",3.31,1.8,0.25
23,track,"tensor([0.9383], device='cuda:0')",3.43,2.05,0.25
24,track,"tensor([0.9364], device='cuda:0')",3.54,2.08,0.03
24,track,"tensor([0.9482], device='cuda:0')",3.29,1.74,-0.34
24,track,"tensor([0.9494], device='cuda:0')",3.45,1.69,-0.05
25,track,"tensor([0.9509], device='cuda:0')",3.01,1.65,-0.04
25,track,"tensor([0.9442], device='cuda:0')",3.22,1.98,0.33
25,track,"tensor([0.9481], device='cuda:0')",3.23,1.85,-0.13
26,track,"tensor([0.9468], device='cuda:0')",3.42,1.59,-0.26
26,track,"tensor([0.9489], device='cuda:0')",3.08,0.69,-0.9
26,track,"tensor([0.9458], device='cuda:0')",3.46,1.17,0.48
26,track,"tensor([0.9440], device='cuda:0')",3.44,1.46,0.29
27,track,"tensor([0.9463], device='cuda:0')",3.43,1.18,-0.28
27,track,"tensor([0.9384], device='cuda:0')",3.04,1.37,0.19
27,track,"tensor([0.9472], device='cuda:0')",3.62,1.71,0.34
28,track,"tensor([0.9511], device='cuda:0')",3.41,1.26,-0.45
28,track,"tensor([0.9486], device='cuda:0')",3.45,2.0,0.74
28,track,"tensor([0.9476], device='cuda:0')",3.02,2.04,0.04
29,track,"tensor([0.9538], device='cuda:0')",3.04,1.44,-0.6
29,track,"tensor([0.9537], device='cuda:0')",3.07,1.66,0.22
29,track,"tensor([0.9456], device='cuda:0')",3.61,2.05,0.39
29,track,"tensor([0.9329], device='cuda:0')",3.58,2.82,0.77
30,track,"tensor([0.9291], device='cuda:0')",3.24,2.81,-0.01
30,track,"tensor([0.9363], device='cuda:0')",3.42,3.18,0.37
30,track,"tensor([0.9412], device='cuda:0')",3.46,2.74,-0.44
31,track,"tensor([0.9295], device='cuda:0')",4.33,3.47,0.73
31,track,"tensor([0.9347], device='cuda:0')",3.39,2.84,-0.63
31,track,"tensor([0.9317], device='cuda:0')",3.27,2.51,-0.33
32,track,"tensor([0.9375], device='cuda:0')",3.15,2.28,-0.23
32,track,"tensor([0.9311], device='cuda:0')",3.14,2.72,0.44
32,track,"tensor([0.9284], device='cuda:0')",3.70,2.39,-0.33
32,track,"tensor([0.9028], device='cuda:0')",3.61,2.85,0.46
33,track,"tensor([0.8983], device='cuda:0')",3.63,2.75,-0.1
33,end-track,"tensor([0.6398], device='cuda:0')",3.66,0,0
33,end-track,"tensor([0.5521], device='cuda:0')",3.46,0,0
33,end-track,"tensor([0.6537], device='cuda:0')",3.60,0,0
34,end-track,"tensor([0.7879], device='cuda:0')",6.10,0,0
34,end-track,"tensor([0.8379], device='cuda:0')",3.79,0,0
34,end-track,"tensor([0.7362], device='cuda:0')",3.71,0,0
34,end-track,"tensor([0.7890], device='cuda:0')",3.62,0,0
35,end-track,"tensor([0.5356], device='cuda:0')",3.84,0,0
35,end-track,"tensor([0.7934], device='cuda:0')",4.95,0,0
35,end-track,"tensor([0.8486], device='cuda:0')",3.23,0,0
35,end-track,"tensor([0.8296], device='cuda:0')",3.70,0,0
36,end-track,"tensor([0.8522], device='cuda:0')",3.18,0,0
36,end-track,"tensor([0.8294], device='cuda:0')",3.82,0,0
36,end-track,"tensor([0.8343], device='cuda:0')",3.63,0,0
37,end-track,"tensor([0.8519], device='cuda:0')",3.09,0,0
37,end-track,"tensor([0.8756], device='cuda:0')",3.80,0,0
37,end-track,"tensor([0.8749], device='cuda:0')",3.73,0,0
37,end-track,"tensor([0.8781], device='cuda:0')",3.64,0,0
38,end-track,"tensor([0.8822], device='cuda:0')",3.61,0,0
38,end-track,"tensor([0.5753], device='cuda:0')",3.80,0,0
38,end-track,"tensor([0.8648], device='cuda:0')",3.30,0,0
39,end-track,"tensor([0.8539], device='cuda:0')",4.28,0,0
39,end-track,"tensor([0.8606], device='cuda:0')",3.39,0,0
39,end-track,"tensor([0.7840], device='cuda:0')",3.58,0,0
39,end-track,"tensor([0.8138], device='cuda:0')",3.77,0,0
40,end-track,"tensor([0.6694], device='cuda:0')",3.96,0,0
40,end-track,"tensor([0.6723], device='cuda:0')",5.03,0,0
42,track,"tensor([0.5466], device='cuda:0')",0.41,42.98,40.23
43,track,"tensor([0.7476], device='cuda:0')",3.89,43.92,0.94
43,track,"tensor([0.6414], device='cuda:0')",3.73,45.46,1.54
43,track,"tensor([0.7108], device='cuda:0')",3.57,46.25,0.79
43,track,"tensor([0.7839], device='cuda:0')",3.31,45.51,-0.74
44,track,"tensor([0.7597], device='cuda:0')",3.31,46.28,0.77
44,track,"tensor([0.5953], device='cuda:0')",3.50,46.55,0.27
44,track,"tensor([0.7838], device='cuda:0')",5.49,49.48,2.93
44,track,"tensor([0.6739], device='cuda:0')",3.39,51.11,1.63
45,track,"tensor([0.7318], device='cuda:0')",3.50,50.42,-0.69
45,track,"tensor([0.6971], device='cuda:0')",3.20,49.9,-0.52
45,track,"tensor([0.7658], device='cuda:0')",3.27,49.9,0.0
46,track,"tensor([0.8261], device='cuda:0')",3.53,50.01,0.11
46,track,"tensor([0.8356], device='cuda:0')",3.39,50.03,0.02
46,track,"tensor([0.8633], device='cuda:0')",2.80,49.36,-0.67
47,track,"tensor([0.8671], device='cuda:0')",3.74,48.71,-0.65
47,track,"tensor([0.8694], device='cuda:0')",3.39,47.1,-1.61
47,track,"tensor([0.7152], device='cuda:0')",3.38,45.57,-1.53
47,track,"tensor([0.8076], device='cuda:0')",3.15,43.65,-1.92
48,track,"tensor([0.5240], device='cuda:0')",1.35,23.25,-20.4
49,track,"tensor([0.6572], device='cuda:0')",3.52,14.12,-9.13
49,track,"tensor([0.6363], device='cuda:0')",2.50,8.05,-6.07
49,track,"tensor([0.6042], device='cuda:0')",3.47,0.91,-7.14
49,track,"tensor([0.7575], device='cuda:0')",3.40,-33.32,-34.23
51,track,"tensor([0.5444], device='cuda:0')",0.85,-12.55,20.77
51,track,"tensor([0.6948], device='cuda:0')",3.85,-16.21,-3.66
51,track,"tensor([0.9247], device='cuda:0')",3.52,-15.21,1.0
52,track,"tensor([0.8656], device='cuda:0')",3.49,-15.17,0.04
52,track,"tensor([0.9037], device='cuda:0')",3.16,-16.08,-0.91
52,track,"tensor([0.9296], device='cuda:0')",3.46,-18.17,-2.09
52,track,"tensor([0.6922], device='cuda:0')",3.23,-17.46,0.71
53,track,"tensor([0.5480], device='cuda:0')",3.30,-21.15,-3.69
53,track,"tensor([0.8487], device='cuda:0')",3.38,-26.46,-5.31
53,track,"tensor([0.8688], device='cuda:0')",3.78,-27.27,-0.81
54,track,"tensor([0.9127], device='cuda:0')",3.41,-27.82,-0.55
54,track,"tensor([0.8934], device='cuda:0')",3.10,-27.18,0.64
54,track,"tensor([0.9092], device='cuda:0')",4.12,-27.62,-0.44
54,track,"tensor([0.8678], device='cuda:0')",3.02,-25.73,1.89
55,track,"tensor([0.7950], device='cuda:0')",3.83,-20.78,4.95
55,track,"tensor([0.8879], device='cuda:0')",2.88,-24.92,-4.14
55,track,"tensor([0.8727], device='cuda:0')",3.08,-22.31,2.61
56,track,"tensor([0.8007], device='cuda:0')",3.31,-13.87,8.44
56,track,"tensor([0.7571], device='cuda:0')",3.43,-11.97,1.9
56,track,"tensor([0.7734], device='cuda:0')",3.32,-8.89,3.08
57,track,"tensor([0.8677], device='cuda:0')",2.85,-13.26,-4.37
57,track,"tensor([0.9125], device='cuda:0')",3.55,-10.87,2.39
57,track,"tensor([0.9003], device='cuda:0')",3.22,-9.56,1.31
58,track,"tensor([0.9177], device='cuda:0')",3.47,-5.63,3.93
58,track,"tensor([0.9430], device='cuda:0')",3.31,-7.13,-1.5
58,track,"tensor([0.9290], device='cuda:0')",3.18,-6.71,0.42
58,track,"tensor([0.9243], device='cuda:0')",3.19,-5.25,1.46
59,track,"tensor([0.9250], device='cuda:0')",3.33,-8.28,-3.03
59,track,"tensor([0.9101], device='cuda:0')",3.33,-8.68,-0.4
59,track,"tensor([0.9080], device='cuda:0')",3.18,-7.88,0.8
00,track,"tensor([0.9188], device='cuda:0')",2.92,-13.25,-5.37
00,track,"tensor([0.8979], device='cuda:0')",3.25,-9.42,3.83
00,track,"tensor([0.9015], device='cuda:0')",3.41,-16.59,-7.17
01,track,"tensor([0.6322], device='cuda:0')",3.13,-26.01,-9.42
01,track,"tensor([0.6207], device='cuda:0')",3.44,-25.03,0.98
01,track,"tensor([0.8851], device='cuda:0')",3.18,-25.94,-0.91
02,track,"tensor([0.8333], device='cuda:0')",3.28,-15.91,10.03
02,track,"tensor([0.7141], device='cuda:0')",3.24,-20.9,-4.99
02,track,"tensor([0.5679], device='cuda:0')",3.67,-29.16,-8.26
02,track,"tensor([0.7437], device='cuda:0')",3.10,-28.91,0.25
03,track,"tensor([0.8652], device='cuda:0')",3.41,-0.53,28.38
03,track,"tensor([0.9137], device='cuda:0')",3.23,-1.99,-1.46
03,track,"tensor([0.9066], device='cuda:0')",3.34,-4.22,-2.23
04,track,"tensor([0.9087], device='cuda:0')",3.17,-0.17,4.05
04,track,"tensor([0.9179], device='cuda:0')",3.54,-1.15,-0.98
04,track,"tensor([0.9264], device='cuda:0')",3.10,14.65,15.8
05,track,"tensor([0.9238], device='cuda:0')",3.48,3.93,-10.72
05,track,"tensor([0.9328], device='cuda:0')",2.90,-4.7,-8.63
05,track,"tensor([0.9179], device='cuda:0')",3.41,-2.87,1.83
06,track,"tensor([0.9033], device='cuda:0')",2.53,-5.49,-2.62
06,track,"tensor([0.8505], device='cuda:0')",3.40,-2.93,2.56
06,track,"tensor([0.7871], device='cuda:0')",3.28,-12.38,-9.45
07,track,"tensor([0.8535], device='cuda:0')",3.03,-10.09,2.29
07,track,"tensor([0.5720], device='cuda:0')",3.61,-3.04,7.05
07,track,"tensor([0.8075], device='cuda:0')",2.93,-9.88,-6.84
07,track,"tensor([0.8615], device='cuda:0')",3.16,-13.07,-3.19
08,track,"tensor([0.6275], device='cuda:0')",2.82,-13.13,-0.06
08,track,"tensor([0.8021], device='cuda:0')",2.23,-14.96,-1.83
09,track,"tensor([0.8070], device='cuda:0')",2.64,-14.69,0.27
09,track,"tensor([0.7359], device='cuda:0')",3.20,-16.24,-1.55
09,track,"tensor([0.7508], device='cuda:0')",2.87,-14.68,1.56
10,track,"tensor([0.8787], device='cuda:0')",3.47,-17.59,-2.91
10,track,"tensor([0.7299], device='cuda:0')",3.12,-8.02,9.57
10,track,"tensor([0.7243], device='cuda:0')",2.80,-6.45,1.57
11,track,"tensor([0.8304], device='cuda:0')",3.09,0.05,6.5
11,track,"tensor([0.8842], device='cuda:0')",3.35,0.86,0.81
11,track,"tensor([0.8600], device='cuda:0')",3.69,1.05,0.19
12,track,"tensor([0.8450], device='cuda:0')",2.90,-7.47,-8.52
12,track,"tensor([0.7911], device='cuda:0')",3.03,6.64,14.11
12,track,"tensor([0.5244], device='cuda:0')",3.35,21.01,14.37
12,track,"tensor([0.6928], device='cuda:0')",3.72,18.12,-2.89
13,track,"tensor([0.5863], device='cuda:0')",2.99,32.69,14.57
13,track,"tensor([0.7465], device='cuda:0')",3.35,32.87,0.18
13,track,"tensor([0.6869], device='cuda:0')",3.22,49.65,16.78
14,track,"tensor([0.5757], device='cuda:0')",3.61,-12.69,-62.34
14,track,"tensor([0.7426], device='cuda:0')",3.76,-29.26,-16.57
14,track,"tensor([0.7235], device='cuda:0')",4.29,-17.4,11.86
14,track,"tensor([0.7089], device='cuda:0')",3.33,-17.23,0.17
15,track,"tensor([0.7251], device='cuda:0')",3.61,-17.93,-0.7
15,track,"tensor([0.6608], device='cuda:0')",2.98,-17.8,0.13
15,track,"tensor([0.6951], device='cuda:0')",2.71,-17.12,0.68
16,track,"tensor([0.6917], device='cuda:0')",2.91,-16.84,0.28
16,track,"tensor([0.6881], device='cuda:0')",3.46,-17.51,-0.67
16,track,"tensor([0.5770], device='cuda:0')",3.24,-25.01,-7.5
17,track,"tensor([0.8665], device='cuda:0')",3.42,-32.18,-7.17
17,track,"tensor([0.7279], device='cuda:0')",3.22,-30.47,1.71
17,track,"tensor([0.9041], device='cuda:0')",3.47,-35.32,-4.85
18,track,"tensor([0.9014], device='cuda:0')",3.51,-34.49,0.83
18,track,"tensor([0.8938], device='cuda:0')",3.26,-35.04,-0.55
18,track,"tensor([0.9094], device='cuda:0')",3.27,-39.04,-4.0
18,track,"tensor([0.9025], device='cuda:0')",3.29,-37.96,1.08
19,track,"tensor([0.9062], device='cuda:0')",3.21,-38.2,-0.24
19,track,"tensor([0.9107], device='cuda:0')",3.44,-38.56,-0.36
19,track,"tensor([0.9106], device='cuda:0')",3.73,-39.11,-0.55
20,track,"tensor([0.8106], device='cuda:0')",2.92,-47.63,-8.52
20,track,"tensor([0.8942], device='cuda:0')",3.09,-41.31,6.32
20,track,"tensor([0.8928], device='cuda:0')",2.94,-40.56,0.75
21,track,"tensor([0.7151], device='cuda:0')",3.81,-51.99,-11.43
21,track,"tensor([0.7481], device='cuda:0')",2.79,-55.57,-3.58
21,track,"tensor([0.5660], device='cuda:0')",3.52,-57.6,-2.03
22,track,"tensor([0.5204], device='cuda:0')",3.39,-72.37,-14.77
22,track,"tensor([0.6056], device='cuda:0')",2.82,-59.1,13.27
22,track,"tensor([0.9118], device='cuda:0')",3.00,-61.6,-2.5
23,track,"tensor([0.5234], device='cuda:0')",2.89,-56.6,5.0
23,track,"tensor([0.8971], device='cuda:0')",3.20,-60.05,-3.45
23,track,"tensor([0.8814], device='cuda:0')",3.67,-54.96,5.09
24,track,"tensor([0.8958], device='cuda:0')",2.53,-49.97,4.99
24,track,"tensor([0.8632], device='cuda:0')",2.81,-44.66,5.31
24,track,"tensor([0.9120], device='cuda:0')",3.18,-41.95,2.71
25,track,"tensor([0.9458], device='cuda:0')",2.93,-37.1,4.85
25,track,"tensor([0.9402], device='cuda:0')",3.31,-30.83,6.27
25,track,"tensor([0.9327], device='cuda:0')",3.54,-14.35,16.48
25,track,"tensor([0.9358], device='cuda:0')",3.00,-15.41,-1.06
26,track,"tensor([0.9396], device='cuda:0')",3.64,-13.5,1.91
26,track,"tensor([0.9482], device='cuda:0')",3.29,-14.91,-1.41
26,track,"tensor([0.8918], device='cuda:0')",3.24,-10.86,4.05
27,track,"tensor([0.9020], device='cuda:0')",3.30,-10.96,-0.1
27,track,"tensor([0.9109], device='cuda:0')",3.61,-11.13,-0.17
27,track,"tensor([0.9000], device='cuda:0')",4.32,-9.4,1.73
27,track,"tensor([0.8991], device='cuda:0')",3.15,-6.86,2.54
28,track,"tensor([0.9411], device='cuda:0')",3.47,-3.52,3.34
28,track,"tensor([0.9304], device='cuda:0')",3.62,-4.19,-0.67
28,track,"tensor([0.9191], device='cuda:0')",3.39,-2.92,1.27
29,track,"tensor([0.9522], device='cuda:0')",3.63,-1.58,1.34
29,track,"tensor([0.9488], device='cuda:0')",3.53,0.24,1.82
29,track,"tensor([0.9393], device='cuda:0')",3.12,0.96,0.72
30,track,"tensor([0.9373], device='cuda:0')",3.08,1.5,0.54
30,track,"tensor([0.9447], device='cuda:0')",3.42,2.63,1.13
30,track,"tensor([0.9468], device='cuda:0')",3.52,3.68,1.05
30,track,"tensor([0.9372], device='cuda:0')",4.17,4.45,0.77
31,track,"tensor([0.9384], device='cuda:0')",3.20,5.69,1.24
31,track,"tensor([0.9333], device='cuda:0')",3.51,6.55,0.86
31,track,"tensor([0.9415], device='cuda:0')",3.90,7.86,1.31
31,track,"tensor([0.9183], device='cuda:0')",4.14,9.0,1.14
32,track,"tensor([0.9205], device='cuda:0')",3.75,9.9,0.9
32,track,"tensor([0.9185], device='cuda:0')",3.40,10.47,0.57
32,track,"tensor([0.9330], device='cuda:0')",3.31,10.55,0.08
33,track,"tensor([0.9187], device='cuda:0')",3.36,11.51,0.96
33,track,"tensor([0.9198], device='cuda:0')",3.24,12.9,1.39
33,track,"tensor([0.9188], device='cuda:0')",3.76,14.47,1.57
33,track,"tensor([0.9290], device='cuda:0')",3.41,15.37,0.9
34,track,"tensor([0.8615], device='cuda:0')",3.18,16.06,0.69
34,track,"tensor([0.9183], device='cuda:0')",3.21,17.55,1.49
34,track,"tensor([0.9043], device='cuda:0')",3.41,18.4,0.85
35,track,"tensor([0.9208], device='cuda:0')",3.28,19.56,1.16
35,track,"tensor([0.9333], device='cuda:0')",3.19,16.02,-3.54
35,track,"tensor([0.9295], device='cuda:0')",3.20,12.24,-3.78
36,track,"tensor([0.9466], device='cuda:0')",3.56,11.57,-0.67
36,track,"tensor([0.9525], device='cuda:0')",3.43,10.57,-1.0
36,track,"tensor([0.9564], device='cuda:0')",3.03,8.21,-2.36
36,track,"tensor([0.9397], device='cuda:0')",3.70,5.57,-2.64
37,track,"tensor([0.9481], device='cuda:0')",3.43,3.26,-2.31
37,track,"tensor([0.9474], device='cuda:0')",3.53,0.81,-2.45
37,track,"tensor([0.9286], device='cuda:0')",3.18,-1.73,-2.54
38,track,"tensor([0.9432], device='cuda:0')",3.43,-2.71,-0.98
38,track,"tensor([0.9432], device='cuda:0')",3.47,-2.37,0.34
38,track,"tensor([0.9366], device='cuda:0')",5.34,-3.09,-0.72
38,track,"tensor([0.9396], device='cuda:0')",2.98,-3.26,-0.17
39,track,"tensor([0.9400], device='cuda:0')",3.33,-3.42,-0.16
39,track,"tensor([0.9409], device='cuda:0')",3.01,-3.97,-0.55
39,track,"tensor([0.9388], device='cuda:0')",2.94,-5.92,-1.95
40,track,"tensor([0.9395], device='cuda:0')",2.82,-6.71,-0.79
40,track,"tensor([0.9365], device='cuda:0')",4.03,-7.54,-0.83
40,track,"tensor([0.9363], device='cuda:0')",3.58,-7.8,-0.26
41,track,"tensor([0.9327], device='cuda:0')",3.23,-8.55,-0.75
41,track,"tensor([0.9360], device='cuda:0')",3.18,-9.28,-0.73
41,track,"tensor([0.9301], device='cuda:0')",3.68,-10.4,-1.12
42,track,"tensor([0.9291], device='cuda:0')",3.00,-11.28,-0.88
42,track,"tensor([0.9319], device='cuda:0')",3.31,-11.98,-0.7
42,track,"tensor([0.9316], device='cuda:0')",3.88,-12.38,-0.4
42,track,"tensor([0.9336], device='cuda:0')",3.24,-13.53,-1.15
43,track,"tensor([0.9330], device='cuda:0')",2.77,-13.82,-0.29
43,track,"tensor([0.9353], device='cuda:0')",3.15,-14.66,-0.84
43,track,"tensor([0.9319], device='cuda:0')",3.27,-15.07,-0.41
44,track,"tensor([0.9466], device='cuda:0')",3.64,-15.64,-0.57
44,track,"tensor([0.9461], device='cuda:0')",3.58,-16.25,-0.61
44,track,"tensor([0.9492], device='cuda:0')",4.08,-16.16,0.09
45,track,"tensor([0.9503], device='cuda:0')",3.47,-16.92,-0.76
45,track,"tensor([0.9499], device='cuda:0')",2.81,-14.49,2.43
45,track,"tensor([0.9402], device='cuda:0')",3.03,-13.87,0.62
46,track,"tensor([0.9363], device='cuda:0')",3.11,-12.48,1.39
46,track,"tensor([0.9368], device='cuda:0')",3.19,-11.78,0.7
46,track,"tensor([0.9297], device='cuda:0')",3.01,-10.82,0.96
46,track,"tensor([0.9288], device='cuda:0')",3.28,-9.05,1.77
47,track,"tensor([0.9424], device='cuda:0')",3.26,-7.73,1.32
53,end-track,"tensor([0.7592], device='cuda:0')",3.66,0,0
53,track,"tensor([0.7031], device='cuda:0')",3.39,0,0
54,end-track,"tensor([0.6993], device='cuda:0')",3.33,0,0
54,end-track,"tensor([0.8245], device='cuda:0')",4.21,0,0
54,end-track,"tensor([0.7155], device='cuda:0')",3.08,0,0
55,end-track,"tensor([0.7629], device='cuda:0')",4.01,0,0
55,end-track,"tensor([0.7875], device='cuda:0')",4.68,0,0
55,end-track,"tensor([0.6887], device='cuda:0')",5.13,0,0
55,end-track,"tensor([0.7111], device='cuda:0')",3.94,0,0
56,end-track,"tensor([0.7423], device='cuda:0')",2.81,0,0
56,end-track,"tensor([0.7917], device='cuda:0')",3.86,0,0
56,end-track,"tensor([0.7325], device='cuda:0')",3.77,0,0
56,end-track,"tensor([0.7740], device='cuda:0')",4.01,0,0
57,end-track,"tensor([0.5465], device='cuda:0')",3.60,0,0
57,end-track,"tensor([0.7214], device='cuda:0')",3.57,0,0
57,end-track,"tensor([0.8102], device='cuda:0')",3.25,0,0
57,end-track,"tensor([0.6239], device='cuda:0')",3.29,0,0
58,end-track,"tensor([0.7172], device='cuda:0')",4.46,0,0
58,end-track,"tensor([0.7459], device='cuda:0')",3.87,0,0
01,end-track,"tensor([0.6346], device='cuda:0')",0.38,0,0
01,end-track,"tensor([0.5305], device='cuda:0')",1.40,0,0
02,end-track,"tensor([0.6764], device='cuda:0')",2.13,0,0
